FlowSQLId,FlowId,DatabaseTypeId,MinVersion,MaxVersion,SQLText,SSIS_SQLText
122,122,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'supportSetDefinition'
	
	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[supportSetDefinition]
	            ([apsSetId],
	            [Language],
	            [SetType],
	            [SetName],
	            [ProductDefId])
	            
	            SELECT
	            [apsSetId],
	            [Language],
	            [SetType],
	            [SetName],
	            [ProductDefId]
	            FROM [dwApplicant].[dbo].[supportSetDefinition]",NULL
123,123,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'transAppAgeRange'
	
	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[transAppAgeRange]
	            ([AgeRange],
	            [transAgeRange])
	            
	            SELECT
	            [AgeRange],
	            [transAgeRange]
	            FROM [supportTranslations].[dbo].[transAppAgeRange]",NULL
124,124,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'transAppKnockouts'
	
	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[transAppKnockouts]
	            ([KnockoutDescription],
	            [TransKnockoutDescription1],
	            [TransKnockoutDescription2])
	            
	            SELECT
	            [KnockoutDescription],
	            [TransKnockoutDescription1],
	            [TransKnockoutDescription2]
	            FROM [supportTranslations].[dbo].[transAppKnockouts]",NULL
125,125,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'transAppRace'
	
	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[transAppRace]
	            ([race],
	            [transRace])
	            
	            SELECT
	            [race],
	            [transRace]
	            FROM [supportTranslations].[dbo].[transAppRace]",NULL
126,126,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'transAppReferralSources'
	
	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[transAppReferralSources]
	            ([ReferralDescription],
	            [TransReferralDescription1],
	            [TransReferralDescription2])
	            
	            SELECT
	            [ReferralDescription],
	            [TransReferralDescription1],
	            [TransReferralDescription2]
	            FROM [supportTranslations].[dbo].[transAppReferralSources]",NULL
127,127,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'transEmpJobCodes'
	
	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[transEmpJobCodes]
	            ([apsCustomerID],
	            [JobCode],
	            [JobCodeDescription],
	            [UnicruJobCodeDescription],
	            [UnicruJobCodeRank],
	            [UnicruNonExempt],
	            [IncludeInComp])
	            
	            SELECT
	            [apsCustomerID],
	            [JobCode],
	            [JobCodeDescription],
	            [UnicruJobCodeDescription],
	            [UnicruJobCodeRank],
	            [UnicruNonExempt],
	            [IncludeInComp]
	            FROM [supportTranslations].[dbo].[transEmpJobCodes]",NULL
128,128,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'transEmpTerminationCodes'
	
	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[transEmpTerminationCodes]
	            ([apsCustomerID],
	            [TerminationCode],
	            [TerminationDescription],
	            [UnicruTerminationClass],
	            [UnicruTerminationSubClass],
	            [UnicruTerminationSubClass2],
	            [UnicruTerminationRank],
	            [UnicruTerminationSubRank],
	            [UnicruTerminationSubRank2],
	            [UnicruRehireStatus],
	            [UnicruTerminationType])
	            
	            SELECT
	            [apsCustomerID],
	            [TerminationCode],
	            [TerminationDescription],
	            [UnicruTerminationClass],
	            [UnicruTerminationSubClass],
	            [UnicruTerminationSubClass2],
	            [UnicruTerminationRank],
	            [UnicruTerminationSubRank],
	            [UnicruTerminationSubRank2],
	            [UnicruRehireStatus],
	            [UnicruTerminationType]
	            FROM [supportTranslations].[dbo].[transEmpTerminationCodes]",NULL
129,129,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'supportGeography'
	
	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[supportGeography]
	            ([Zip],
                [City],
                [State],
                [AreaCode],
                [County],
                [TimeZone],
                [DaylightSavings],
                [Latitiude],
                [Logitude],
                [PriMetroStatArea],
                [MetroStatArea],
                [MarketArea])
                
                SELECT
                [Zip],
                [City],
                [State],
                [AreaCode],
                [County],
                [TimeZone],
                [DaylightSavings],
                [Latitiude],
                [Logitude],
                [PriMetroStatArea],
                [MetroStatArea],
                [MarketArea]
                FROM [dwApplicant].[dbo].[supportGeography]",NULL
130,130,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'supportGeographyFIPS'
	
	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[supportGeographyFIPS]
	            ([Zip],
	            [FIPS])
	            
	            SELECT
	            [Zip],
	            [FIPS]
	            FROM [dwApplicant].[dbo].[supportGeographyFIPS]",NULL
131,131,1,8.5,999,"EXEC [<LINKNAME>].[dmScienceTeam].[SDM].[DataMartClearTable] @name = 'supportZipMapDistance'

	            INSERT INTO [<LINKNAME>].[dmScienceTeam].[SDM].[supportZipMapDistance]
	            ([Zip1],
	            [Zip2],
	            [Dist_tenths_of_miles])
	            
	            SELECT
	            [Zip1],
	            [Zip2],
	            [Dist_tenths_of_miles]
	            FROM [dwApplicant].[dbo].[supportZipMapDistance]",NULL
132,132,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_Answer_aTao]
			([Answer_Id]
			,[Version]
			,[Description]
			,[Guuid]
			,[Datecreated]
			,[Createdby]
			,[Datelastmodified]
			,[Lastmodifiedby]
			,[Ss_External_Id]
			,[ExtractDate]
			,[BatchDate]
			,[SourceSkey])
SELECT ANSWER_ID
			,VERSION
			,DESCRIPTION
			,GUUID
			,DATECREATED
			,CREATEDBY
			,DATELASTMODIFIED
			,LASTMODIFIEDBY
			,SS_EXTERNAL_ID
			,<BATCHDATE> as ExtractDate
			,<BATCHDATE> as BatchDate
			,<SOURCESKEY> as SourceSkey
FROM OPENQUERY(<LINKNAME>, N'
				SELECT ANSWER_ID, VERSION, DESCRIPTION, GUUID, TO_CHAR(DATECREATED,''YYYY-MM-DD HH24:MI:SS'') AS DATECREATED, 
					CREATEDBY, TO_CHAR(DATELASTMODIFIED,''YYYY-MM-DD HH24:MI:SS'') AS DATELASTMODIFIED, LASTMODIFIEDBY, SS_EXTERNAL_ID
				FROM ANSWER_ATAO 
				WHERE (DateLastModified >= <FROMDATE_Q> )
			') as a","SELECT		
answer_id, 
version, 
description, 
guuid, 
CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
createdby, 
CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified, 
lastmodifiedby, 
ss_external_id, 
<BATCHDATE> as ExtractDate, 
<BATCHDATE> as BatchDate, 
<SOURCESKEY> as SourceSkey 
FROM answer_atao 
WHERE (datelastmodified >= <FROMDATE_Q>)"
134,134,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_EVerify_Info]
		([EVerifyInfo_Id]
		,[Version]
		,[CaseNumber]
		,[EligibilityCode]
		,[EligibilityCodeDS]
		,[EligibilityDesc]
		,[HiringMgrName]
		,[HiringMgrComments]
		,[HiringMgrPhone]
		,[ContactDhsByDate]
		,[JobBid_Id]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[ExtractDate]
		,[BatchDate]
		,[SourceSkey])
	SELECT
		[EVerifyInfo_Id]
		,[Version]
		,[CaseNumber]
		,[EligibilityCode]
		,[EligibilityCodeDS]
		,[EligibilityDesc]
		,[HiringMgrName]
		,[HiringMgrComments]
		,[HiringMgrPhone]
		,[ContactDhsByDate]
		,[JobBid_Id]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			everifyinfo_id
			,version
			,casenumber
			,eligibilitycode
			,eligibilitycodeds
			,eligibilitydesc
			,hiringmgrname
			,hiringmgrcomments
			,hiringmgrphone
			,TO_CHAR(contactdhsbydate,''YYYY-MM-DD HH24:MI:SS'') AS contactdhsbydate
			,jobbid_id
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
		FROM everify_info
		WHERE
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		everifyinfo_id, 
				version, 
				casenumber, 
				eligibilitycode, 
				eligibilitycodeds, 
				eligibilitydesc, 
				hiringmgrname, 
				hiringmgrcomments, 
				hiringmgrphone,
				CONVERT(VARCHAR(19), contactdhsbydate, 120) as contactdhsbydate,  
				jobbid_id, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified, 
				createdby, 
				lastmodifiedby, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM everify_info 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
135,135,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_EVerify_StatusLog]
		([EVerifyStatusLog_Id]
		,[Version]
		,[EligibilityCode]
		,[EligibilityCodeDS]
		,[EligibilityDesc]
		,[StatusCode]
		,[LetterTypeCode]
		,[Type]
		,[MethodName]
		,[ProcessInstance_Id]
		,[EVerifyInfo_Id]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[ExtractDate]
		,[BatchDate]
		,[SourceSkey])
	SELECT
		[EVerifyStatusLog_Id]
		,[Version]
		,[EligibilityCode]
		,[EligibilityCodeDS]
		,[EligibilityDesc]
		,[StatusCode]
		,[LetterTypeCode]
		,[Type]
		,[MethodName]
		,[ProcessInstance_Id]
		,[EVerifyInfo_Id]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			everifystatuslog_id
			,version
			,eligibilitycode
			,eligibilitycodeds
			,eligibilitydesc
			,statuscode
			,lettertypecode
			,type
			,methodname
			,processinstance_id
			,everifyinfo_id
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
		FROM everify_statuslog
		WHERE
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		everifystatuslog_id, 
				version, 
				eligibilitycode, 
				eligibilitycodeds, 
				eligibilitydesc, 
				statuscode, 
				lettertypecode, 
				type, 
				methodname, 
				processinstance_id, 
				everifyinfo_id, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified, 
				createdby, 
				lastmodifiedby, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM everify_statuslog 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
136,136,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_I9TaxWithholding]
		([I9TaxWithholding_Id]
		,[Version]
		,[EligibilityToWork]
		,[AuthorizedToWork]
		,[AlienOrAdmissionNo]
		,[MaidenName]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[IdentityEligibility]
		,[IdentityEligibilityA]
		,[ExpDateListA]
		,[IssuingAuthListA]
		,[DocumentListA]
		,[IdentityEligibilityB]
		,[ExpDateListB]
		,[IssuingAuthListB]
		,[DocumentListB]
		,[IdentityEligibilityC]
		,[ExpDateListC]
		,[IssuingAuthListC]
		,[DocumentListC]
		,[SecondExpDateListA]
		,[SecondDocumentListA]
		,[PreparerName]
		,[PreparerAddress]
		,[PreparerDate]
		,[BeganEmploymentDate]
		,[AlienOrAdmissionType]
		,[ExtractDate]
		,[BatchDate]
		,[SourceSkey])
	SELECT
		[I9TaxWithholding_Id]
		,[Version]
		,[EligibilityToWork]
		,[AuthorizedToWork]
		,[AlienOrAdmissionNo]
		,[MaidenName]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[IdentityEligibility]
		,[IdentityEligibilityA]
		,[ExpDateListA]
		,[IssuingAuthListA]
		,[DocumentListA]
		,[IdentityEligibilityB]
		,[ExpDateListB]
		,[IssuingAuthListB]
		,[DocumentListB]
		,[IdentityEligibilityC]
		,[ExpDateListC]
		,[IssuingAuthListC]
		,[DocumentListC]
		,[SecondExpDateListA]
		,[SecondDocumentListA]
		,[PreparerName]
		,[PreparerAddress]
		,[PreparerDate]
		,[BeganEmploymentDate]
		,[AlienOrAdmissionType]
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			i9taxwithholding_id
			,version
			,eligibilitytowork
			,TO_CHAR(authorizedtowork,''YYYY-MM-DD HH24:MI:SS'') AS authorizedtowork
			,alienoradmissionno
			,maidenname
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
			,identityeligibility
			,identityeligibilitya
			,TO_CHAR(expdatelista,''YYYY-MM-DD HH24:MI:SS'') AS expdatelista
			,issuingauthlista
			,documentlista
			,identityeligibilityb
			,TO_CHAR(expdatelistb,''YYYY-MM-DD HH24:MI:SS'') AS expdatelistb
			,issuingauthlistb
			,documentlistb
			,identityeligibilityc
			,TO_CHAR(expdatelistc,''YYYY-MM-DD HH24:MI:SS'') AS expdatelistc
			,issuingauthlistc
			,documentlistc
			,TO_CHAR(secondexpdatelista,''YYYY-MM-DD HH24:MI:SS'') AS secondexpdatelista
			,seconddocumentlista
			,preparername
			,prepareraddress
			,TO_CHAR(preparerdate,''YYYY-MM-DD HH24:MI:SS'') AS preparerdate
			,TO_CHAR(beganemploymentdate,''YYYY-MM-DD HH24:MI:SS'') AS beganemploymentdate
			,alienoradmissiontype
		FROM i9taxwithholding
		WHERE
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT	i9taxwithholding_id, 
			version, 
			eligibilitytowork,
			CONVERT(VARCHAR(19), authorizedtowork, 120) as authorizedtowork,  
			alienoradmissionno, 
			maidenname, 
			CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
			CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified, 
			createdby, 
			lastmodifiedby, 
			identityeligibility, 
			identityeligibilitya,
			CONVERT(VARCHAR(19), expdatelista, 120) as expdatelista,  
			issuingauthlista, 
			documentlista, 
			identityeligibilityb,
			CONVERT(VARCHAR(19), expdatelistb, 120) as expdatelistb,  
			issuingauthlistb, 
			documentlistb, 
			identityeligibilityc,
			CONVERT(VARCHAR(19), expdatelistc, 120) as expdatelistc,  
			issuingauthlistc, 
			documentlistc,
			CONVERT(VARCHAR(19), secondexpdatelista, 120) as secondexpdatelista,  
			seconddocumentlista, 
			null as preparername, 
			null as prepareraddress, 
			null as preparerdate, 
			CONVERT(VARCHAR(19), beganemploymentdate, 120) as beganemploymentdate, 
			alienoradmissiontype, 
			<BATCHDATE> as ExtractDate, 
			<BATCHDATE> as BatchDate, 
			<SOURCESKEY> as SourceSkey 
	 FROM i9taxwithholding 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
137,137,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_SignedDocumentHistory]
		([SignedDocumentHistory_Id]
		,[Version]
		,[Document_Id]
		,[Signee_Id]
		,[SigneeType]
		,[NeedsResign]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[WaivedPrint]
		,[DocumentDataKey]
		,[SignedDocumentManagerInfo_Id]
		,[IsDirty]
		,[ExtractDate]
		,[BatchDate]
		,[SourceSkey])
	SELECT
		[SignedDocumentHistory_Id]
		,[Version]
		,[Document_Id]
		,[Signee_Id]
		,[SigneeType]
		,[NeedsResign]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[WaivedPrint]
		,[DocumentDataKey]
		,[SignedDocumentManagerInfo_Id]
		,[IsDirty]
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			signeddocumenthistory_id
			,version
			,document_id
			,signee_id
			,signeetype
			,needsresign
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
			,waivedprint
			,documentdatakey
			,signeddocumentmanagerinfo_id
			,isdirty
		FROM signeddocumenthistory
		WHERE
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		signeddocumenthistory_id, 
				version, 
				document_id, 
				signee_id, 
				signeetype, 
				needsresign, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				createdby, 
				lastmodifiedby, 
				waivedprint, 
				documentdatakey, 
				signeddocumentmanagerinfo_id, 
				isdirty, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM signeddocumenthistory 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
138,138,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_SignedDocumentManagerInfo]
		([SignedDocumentManagerInfo_Id]
		,[Version]
		,[JobBid_Id]
		,[FullName]
		,[ManagerTitle]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[ExtractDate]
		,[BatchDate]
		,[SourceSkey])
	SELECT
		[SignedDocumentManagerInfo_Id]
		,[Version]
		,[JobBid_Id]
		,[FullName]
		,[ManagerTitle]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			signeddocumentmanagerinfo_id
			,version
			,jobbid_id
			,fullname
			,managertitle
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
		FROM signeddocumentmanagerinfo
		WHERE
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		signeddocumentmanagerinfo_id, 
				version, 
				jobbid_id, 
				fullname, 
				managertitle, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				createdby, 
				lastmodifiedby, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM signeddocumentmanagerinfo 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
139,139,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_WorkHistory_aTao]
		([WorkHistory_Id]
		,[Version]
		,[CompanyName]
		,[JobTitle]
		,[SupervisorFName]
		,[SupervisorLName]
		,[Address1]
		,[Address2]
		,[City]
		,[Zip]
		,[Phone]
		,[Fax]
		,[WHStartDate]
		,[WHEndDate]
		,[EndDatePresent]
		,[IsActive]
		,[ResponseGroup]
		,[StartSalary]
		,[EndSalary]
		,[ContactCurrentEmployer]
		,[ReasonForLeaving]
		,[Contact]
		,[CanContactEmployer]
		,[FMCSRStatus]
		,[CFR40Status]
		,[EquipmentDriven]
		,[ReasonForLeavingNotes]
		,[AdditionalReasonForLeaving]
		,[State]
		,[Country]
		,[Description]
		,[SavedForLater]
		,[WorkHistoryCustomField_Id]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[Document_Id]
		,[NeedsVerification]
		,[ExtractDate]
		,[BatchDate]
		,[SourceSkey])
	SELECT
		[WorkHistory_Id]
		,[Version]
		,[CompanyName]
		,[JobTitle]
		,[SupervisorFName]
		,[SupervisorLName]
		,[Address1]
		,[Address2]
		,[City]
		,[Zip]
		,[Phone]
		,[Fax]
		,[StartDate]
		,[EndDate]
		,[EndDatePresent]
		,[IsActive]
		,[ResponseGroup]
		,[StartSalary]
		,[EndSalary]
		,[ContactCurrentEmployer]
		,[ReasonForLeaving]
		,[Contact]
		,[CanContactEmployer]
		,[FMCSRStatus]
		,[CFR40Status]
		,[EquipmentDriven]
		,[ReasonForLeavingNotes]
		,[AdditionalReasonForLeaving]
		,[State]
		,[Country]
		,[Description]
		,[SavedForLater]
		,[CustomField_Id]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[Document_Id]
		,[NeedsVerification]
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			workhistory_id
			,version
			,companyname
			,jobtitle
			,supervisorfname
			,supervisorlname
			,address1
			,address2
			,city
			,zip
			,phone
			,fax
			,TO_CHAR(startdate,''YYYY-MM-DD HH24:MI:SS'') AS startdate
			,TO_CHAR(enddate,''YYYY-MM-DD HH24:MI:SS'') AS enddate
			,enddatepresent
			,isactive
			,responsegroup
			,startsalary
			,endsalary
			,contactcurrentemployer
			,reasonforleaving
			,contact
			,cancontactemployer
			,fmcsrstatus
			,cfr40status
			,equipmentdriven
			,reasonforleavingnotes
			,additionalreasonforleaving
			,state
			,country
			,DBMS_LOB.SUBSTR(description, 2000, 1) as description
			,savedforlater
			,customfield_id
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
			,document_id
			,needsverification
		FROM workhistory_atao
		WHERE
			(DateLastModified >= <FROMDATE_Q> )
		') as a","
		

		SELECT		/*+first_rows cursor_sharing_exact INDEX(wha, ix_wha_datelastmodified)*/
				workhistory_id, 
				version, 
				companyname, 
				jobtitle, 
				supervisorfname, 
				supervisorlname, 
				address1, 
				address2, 
				city, 
				zip, 
				phone, 
				fax, 
				CONVERT(VARCHAR(19), startdate, 120) as startdate,  
	            CONVERT(VARCHAR(19), enddate, 120) as enddate, 
				enddatepresent, 
				isactive, 
				responsegroup, 
				startsalary, 
				endsalary, 
				contactcurrentemployer, 
				reasonforleaving, 
				contact, 
				cancontactemployer, 
				fmcsrstatus, 
				cfr40status, 
				equipmentdriven, 
				reasonforleavingnotes, 
				additionalreasonforleaving, 
				state, 
				country, 
				CAST(description AS NVARCHAR(2000)) as description, 
				savedforlater, 
				customfield_id, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
	            CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified, 
				createdby, 
				lastmodifiedby, 
				document_id, 
				needsverification, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey
	 FROM workhistory_atao wha
	WHERE (wha.datelastmodified >= <FROMDATE_Q>)
		"
140,140,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_CustomFieldDef]
		([CustomFieldDef_Id]
		,[Version]
		,[Client_Id]
		,[Obj]
		,[Name]
		,[Type]
		,[ColumnName]
		,[MaxSize]
		,[Description]
		,[DisplaySetDefinitionName]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,[ExtractDate]
		,[BatchDate]
		,[SourceSkey])
	SELECT
		[CustomFieldDef_Id]
		,[Version]
		,[Client_Id]
		,[Obj]
		,[Name]
		,[Type]
		,[ColumnName]
		,[MaxSize]
		,[Description]
		,[DisplaySetDefinitionName]
		,[DateCreated]
		,[DateLastModified]
		,[CreatedBy]
		,[LastModifiedBy]
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			customfielddef_id
			,version
			,client_id
			,obj
			,name
			,type
			,columnname
			,maxsize
			,description
			,displaysetdefinitionname
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
		FROM customfielddef
		WHERE
			(datelastmodified >= <FROMDATE_Q> )
		') as a","SELECT		customfielddef_id, 
				version, 
				client_id, 
				obj, 
				name, 
				type, 
				columnname, 
				maxsize, 
				description, 
				displaysetdefinitionname, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				createdby, 
				lastmodifiedby, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM customfielddef 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
